Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual
2885,Toyota Fortuner 4x2 Manual,Jaipur,2014,69000,Second,13.0,2982.0,168.5,7.0,,1,0,0,0,1
2886,Honda City 1.5 V MT,Delhi,2011,90000,Second,17.0,1497.0,88.8,5.0,,0,0,1,0,1
2887,Hyundai i20 Asta Option 1.2,Mumbai,2015,39000,First,18.6,1197.0,81.83,5.0,,0,0,1,0,1
2888,Volkswagen Vento Diesel Trendline,Hyderabad,2012,110000,Second,20.54,1598.0,103.6,5.0,,1,0,0,0,1
2889,Ford Endeavour 2.5L 4X2 MT,Kochi,2011,68022,First,13.1,2499.0,88.8,7.0,,1,0,0,0,1
2890,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,27852,First,14.8,1497.0,121.36,5.0,14.1,0,0,1,1,0
2892,Hyundai i20 Sportz Diesel,Coimbatore,2011,68439,First,23.0,1396.0,88.8,5.0,,1,0,0,0,1
2893,Toyota Innova 2.5 VX (Diesel) 8 Seater,Delhi,2011,150000,First,12.99,2494.0,100.6,8.0,,1,0,0,0,1
2894,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Mumbai,2018,14000,First,21.5,1497.0,108.5,5.0,12.22,1,0,0,0,1
2895,Ford Figo Diesel Titanium,Hyderabad,2012,71558,First,20.0,1399.0,68.05,5.0,,1,0,0,0,1
2896,Porsche Panamera Diesel,Delhi,2013,48000,Second,17.85,2967.0,88.8,4.0,,1,0,0,1,0
2897,Hyundai Creta 1.6 CRDi AT SX Plus,Jaipur,2015,65800,First,17.01,1582.0,126.2,5.0,,1,0,0,1,0
2898,Audi A4 2.0 TDI Multitronic,Hyderabad,2014,53000,First,16.55,1968.0,88.8,5.0,,1,0,0,1,0
2899,Mahindra XUV500 W8 4WD,Kolkata,2017,14600,First,16.0,2179.0,88.8,7.0,,1,0,0,0,1
2900,Isuzu MUX 4WD,Jaipur,2017,34429,First,13.8,2999.0,174.57,7.0,33.68,1,0,0,1,0
2901,Maruti Swift Dzire VDI,Delhi,2014,52000,First,23.4,1248.0,88.8,5.0,,1,0,0,0,1
2902,Maruti Ciaz ZXi,Kolkata,2015,25470,First,20.73,1373.0,91.1,5.0,,0,0,1,0,1
2903,Hyundai EON Era Plus,Pune,2013,22000,First,21.1,814.0,55.2,5.0,,0,0,1,0,1
2904,Mercedes-Benz E-Class 280 CDI,Chennai,2007,75000,First,11.0,2987.0,198.5,5.0,,1,0,0,1,0
2905,BMW 5 Series 2003-2012 520d,Pune,2011,95995,First,18.48,1995.0,88.8,5.0,,1,0,0,1,0
2906,Hyundai Grand i10 1.2 CRDi Sportz Option,Jaipur,2017,26877,First,24.0,1186.0,73.97,5.0,,1,0,0,0,1
2907,Jaguar XJ 3.0L Portfolio,Hyderabad,2015,26000,First,14.47,2993.0,301.73,5.0,,1,0,0,1,0
2908,Maruti Swift Ldi BSIII,Chennai,2007,140000,Second,17.8,1248.0,88.8,5.0,,1,0,0,0,1
2909,Hyundai Santro Xing GLS,Hyderabad,2008,95291,First,17.92,1086.0,62.1,5.0,,0,0,1,0,1
2910,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2009,135000,Second,12.8,2494.0,88.8,8.0,,1,0,0,0,1
2911,Hyundai i20 Sportz 1.2,Kolkata,2015,32000,First,18.6,1197.0,81.83,5.0,,0,0,1,0,1
2912,Mercedes-Benz E-Class 280 CDI,Mumbai,2008,68333,Second,11.0,2987.0,198.5,5.0,,1,0,0,1,0
2913,Ford Figo Diesel ZXI,Chennai,2011,72000,First,20.0,1399.0,88.8,5.0,,1,0,0,0,1
2914,Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52100,First,21.43,1364.0,86.79,5.0,19.27,1,0,0,0,1
2915,Hyundai Grand i10 1.2 Kappa Sportz,Jaipur,2018,10000,First,18.9,1197.0,81.86,5.0,6.96,0,0,1,0,1
2916,Jeep Compass 2.0 Limited 4X4,Coimbatore,2019,6261,First,16.3,1956.0,88.8,5.0,26.95,1,0,0,0,1
2917,Maruti Ignis 1.2 AMT Alpha,Coimbatore,2019,3906,First,20.89,1197.0,81.8,5.0,7.96,0,0,1,1,0
2918,Toyota Fortuner 3.0 Diesel,Pune,2014,55960,First,11.5,2982.0,88.8,7.0,,1,0,0,0,1
2919,Volkswagen Vento Diesel Highline,Jaipur,2013,144000,First,20.54,1598.0,103.6,5.0,,1,0,0,0,1
2920,Toyota Innova Crysta 2.4 VX MT,Mumbai,2017,38000,First,13.68,2393.0,147.8,7.0,23.06,1,0,0,0,1
2921,Ford Figo Diesel Celebration Edition,Jaipur,2013,51000,First,20.0,1399.0,68.1,5.0,,1,0,0,0,1
2922,Toyota Platinum Etios 1.4 GXD,Hyderabad,2015,150000,First,23.59,1364.0,67.05,5.0,9.58,1,0,0,0,1
2923,Mahindra Thar DI 4X4,Mumbai,2018,2500,First,18.06,2523.0,88.8,7.0,,1,0,0,0,1
2924,Land Rover Range Rover HSE Dynamic,Kochi,2018,41661,First,12.7,2179.0,187.7,5.0,,1,0,0,1,0
2925,BMW 3 Series 320d Highline,Delhi,2011,64000,First,16.07,1995.0,88.8,5.0,,1,0,0,1,0
2926,Hyundai Accent GLS,Bangalore,2008,80000,Second,13.2,1495.0,88.8,5.0,,0,0,1,0,1
2927,Maruti Celerio ZXI AT,Jaipur,2016,30000,Second,23.1,998.0,67.04,5.0,,0,0,1,1,0
2928,Jaguar XF 2.2 Litre Luxury,Chennai,2014,43000,Second,16.36,2179.0,187.7,5.0,,1,0,0,1,0
2929,Audi A6 2.7 TDI,Bangalore,2013,90000,Second,12.4,2698.0,179.5,5.0,,1,0,0,1,0
2930,Nissan Micra Diesel XV,Hyderabad,2011,123880,First,23.08,1461.0,63.1,5.0,,1,0,0,0,1
2931,Honda Amaze S i-Vtech,Jaipur,2015,42000,Second,18.0,1198.0,86.7,5.0,,0,0,1,0,1
2932,Renault Duster 85PS Diesel RxL Option,Chennai,2012,79824,First,19.87,1461.0,83.8,5.0,,1,0,0,0,1
2933,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2015,75000,First,12.99,2494.0,100.6,8.0,,1,0,0,0,1
2934,Honda Amaze E i-Vtech,Ahmedabad,2014,72411,First,18.0,1198.0,86.7,5.0,,0,0,1,0,1
2935,Mercedes-Benz New C-Class C 250 CDI Elegance,Delhi,2012,63000,First,14.94,2143.0,88.8,5.0,,1,0,0,1,0
2936,Toyota Etios Liva G,Chennai,2015,53713,First,17.71,1197.0,78.9,5.0,,0,0,1,0,1
2937,Toyota Innova Crysta 2.8 GX AT 8S,Delhi,2017,18000,First,11.36,2755.0,171.5,8.0,20.8,1,0,0,1,0
2938,Mercedes-Benz New C-Class 200 CDI Elegance,Bangalore,2013,51000,First,15.8,2148.0,88.8,5.0,,1,0,0,0,1
2939,Maruti Swift VXI BSIII,Chennai,2008,86700,Second,16.1,1298.0,88.2,5.0,,0,0,1,0,1
2940,Maruti Baleno Alpha 1.3,Kolkata,2016,29000,First,27.39,1248.0,88.8,5.0,,1,0,0,0,1
2942,Maruti Celerio VXI AT,Mumbai,2015,33000,First,23.1,998.0,67.04,5.0,,0,0,1,1,0
2943,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,64394,First,22.7,1498.0,89.84,5.0,,1,0,0,0,1
2944,Tata Manza Aura Quadrajet,Hyderabad,2010,76000,First,18.8,1248.0,88.8,5.0,,1,0,0,0,1
2945,Honda Jazz 1.5 SV i DTEC,Mumbai,2016,48719,First,27.3,1498.0,98.6,5.0,,1,0,0,0,1
2946,Mahindra XUV500 W8 2WD,Coimbatore,2016,59711,First,15.1,2179.0,88.8,7.0,,1,0,0,0,1
2947,Nissan Micra Diesel XV Premium,Hyderabad,2012,83000,First,23.08,1461.0,63.1,5.0,,1,0,0,0,1
2948,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,10714,First,19.27,2143.0,167.62,5.0,,1,0,0,1,0
2949,Tata Manza Aura Plus Quadrajet BS IV,Hyderabad,2010,127510,Second,19.0,1248.0,88.8,5.0,,1,0,0,0,1
2950,Maruti Swift VDI,Kolkata,2014,35010,First,22.9,1248.0,88.8,5.0,,1,0,0,0,1
2951,Maruti Swift Dzire 1.2 Lxi BSIV,Jaipur,2012,75451,First,17.5,1197.0,85.8,5.0,,0,0,1,0,1
2952,Tata Indigo eCS LS (TDI) BS-III,Pune,2015,83000,First,19.09,1405.0,69.01,5.0,,1,0,0,0,1
2953,Honda Amaze S i-Dtech,Kolkata,2013,38755,First,25.8,1498.0,98.6,5.0,,1,0,0,0,1
2954,Maruti Swift VXI BSIV,Delhi,2016,30000,First,20.4,1197.0,81.8,5.0,,0,0,1,0,1
2955,Maruti Ertiga ZDI,Chennai,2012,40000,First,20.77,1248.0,88.8,7.0,,1,0,0,0,1
2956,Hyundai Grand i10 Era,Kolkata,2014,19500,Second,18.9,1197.0,88.8,5.0,,0,0,1,0,1
2957,Nissan Micra Active XV,Ahmedabad,2016,41000,First,19.69,1198.0,67.04,5.0,6.78,0,0,1,0,1
2958,Hyundai Grand i10 Asta Option,Bangalore,2014,30000,Second,18.9,1197.0,88.8,5.0,,0,0,1,0,1
2959,Jeep Compass 2.0 Sport,Hyderabad,2017,37000,First,17.1,1956.0,88.8,5.0,19.91,1,0,0,0,1
2960,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2014,62000,Second,22.07,1199.0,73.9,5.0,,1,0,0,0,1
2961,Honda Amaze S AT i-Vtech,Pune,2015,42023,First,15.5,1198.0,86.7,5.0,,0,0,1,1,0
2962,BMW X3 xDrive20d Advantage Edition,Kolkata,2012,51001,First,16.09,1995.0,88.8,5.0,,1,0,0,1,0
2963,BMW 3 Series 320d Luxury Line,Kochi,2017,55389,First,18.88,1995.0,88.8,5.0,,1,0,0,1,0
2964,Honda City V AT,Kochi,2014,46728,First,15.6,1497.0,116.3,5.0,,0,0,1,1,0
2965,Mahindra Ssangyong Rexton RX5,Kochi,2014,58995,First,12.83,2696.0,88.8,7.0,,1,0,0,0,1
2966,Maruti Swift Dzire LDI,Delhi,2015,37857,First,26.59,1248.0,88.8,5.0,,1,0,0,0,1
2967,Maruti Swift VDI BSIV,Jaipur,2014,71000,First,25.2,1248.0,88.8,5.0,,1,0,0,0,1
2968,Honda Brio S Option MT,Pune,2012,49024,First,18.4,1198.0,86.8,5.0,,0,0,1,0,1
2969,Hyundai Grand i10 Sportz,Mumbai,2016,10770,First,18.9,1197.0,88.8,5.0,,0,0,1,0,1
2970,Tata Zest Quadrajet 1.3 75PS XM,Pune,2017,72000,First,22.95,1248.0,88.8,5.0,8.93,1,0,0,0,1
2971,Hyundai EON Era Plus,Jaipur,2015,91000,First,21.1,814.0,55.2,5.0,,0,0,1,0,1
2972,Hyundai i20 1.2 Spotz,Mumbai,2017,14000,First,18.6,1197.0,81.83,5.0,,0,0,1,0,1
2973,Volvo S60 D4 KINETIC,Delhi,2014,48000,Second,9.0,1984.0,88.8,5.0,,1,0,0,1,0
2974,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,75136,First,22.7,1498.0,89.84,5.0,,1,0,0,0,1
2975,Maruti Ritz VXI,Hyderabad,2014,32500,Second,21.1,1197.0,85.8,5.0,,0,0,1,0,1
2976,Hyundai i20 1.4 CRDi Magna,Hyderabad,2010,94500,Second,21.9,1396.0,88.8,5.0,,1,0,0,0,1
2977,Maruti Dzire VXI,Hyderabad,2013,34900,First,22.0,1197.0,81.8,5.0,7.97,0,0,1,0,1
2978,Porsche Panamera 2010 2013 4S,Coimbatore,2010,42400,Third,8.0,4806.0,394.3,4.0,,0,0,1,1,0
2979,Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,First,17.8,1248.0,88.8,5.0,,1,0,0,0,1
2980,Honda Brio S MT,Kolkata,2014,35000,First,19.4,1198.0,86.8,5.0,,0,0,1,0,1
2981,Chevrolet Beat LS,Bangalore,2012,37000,Second,18.6,1199.0,79.4,5.0,,0,0,1,0,1
2982,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32807,First,13.0,1591.0,121.3,5.0,,0,0,1,1,0
2983,Honda City ZX GXi,Pune,2008,119000,Second,17.7,1497.0,88.8,5.0,,0,0,1,0,1
2984,Maruti Ritz LXi,Mumbai,2016,12000,First,18.5,1197.0,85.8,5.0,,0,0,1,0,1
2985,Ford EcoSport 1.5 TDCi Trend,Delhi,2016,46727,First,22.77,1498.0,98.59,5.0,,1,0,0,0,1
2986,BMW 3 Series 320d,Hyderabad,2010,73336,First,13.2,1995.0,88.8,5.0,,1,0,0,1,0
2987,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9000,Second,17.01,1591.0,121.3,5.0,,0,0,1,0,1
2988,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,240000,Fourth & Above,12.8,2494.0,88.8,8.0,,1,0,0,0,1
2989,Maruti Wagon R LXI,Mumbai,2014,25422,First,22.5,998.0,67.04,5.0,5.04,0,0,1,0,1
2990,Maruti Ertiga VDI,Mumbai,2018,14000,First,25.47,1248.0,88.5,7.0,11.66,1,0,0,0,1
2991,Maruti Alto LXi BSIII,Hyderabad,2008,66000,First,19.7,796.0,46.3,5.0,,0,0,1,0,1
2992,Maruti A-Star Vxi,Kochi,2010,55324,First,19.0,998.0,66.1,5.0,,0,0,1,0,1
2993,BMW X5 3.0d,Bangalore,2009,90000,First,11.0,2993.0,88.8,5.0,,1,0,0,1,0
2994,Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,2017,43000,First,18.15,1198.0,88.8,5.0,7.35,0,0,1,0,1
2995,Hyundai i10 Magna AT,Bangalore,2008,58483,Second,19.2,1197.0,88.8,5.0,,0,0,1,1,0
2996,Honda Civic 2006-2010 1.8 S AT,Pune,2007,93000,Second,12.9,1799.0,88.8,5.0,,0,0,1,1,0
2997,Hyundai i10 Sportz 1.2,Hyderabad,2010,50000,First,20.36,1197.0,78.9,5.0,,0,0,1,0,1
2998,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Ahmedabad,2014,78616,Second,14.84,2143.0,88.8,5.0,,1,0,0,1,0
2999,Toyota Etios G,Pune,2011,37000,First,17.6,1496.0,88.73,5.0,,0,0,1,0,1
3000,Honda City 1.5 E MT,Kolkata,2010,54801,First,17.0,1497.0,88.8,5.0,,0,0,1,0,1
3001,Maruti Swift Dzire VDI,Bangalore,2014,29000,First,23.4,1248.0,88.8,5.0,,1,0,0,0,1
3002,Maruti Swift VXI,Pune,2010,68000,First,22.0,1197.0,81.8,5.0,6.99,0,0,1,0,1
3003,Hyundai Verna 1.6 EX VTVT,Kolkata,2014,58000,First,17.01,1591.0,121.3,5.0,,0,0,1,0,1
3004,Maruti Ritz VDi,Pune,2012,64290,First,23.2,1248.0,73.94,5.0,,1,0,0,0,1
3005,Toyota Fortuner 4x2 Manual,Mumbai,2015,31000,First,13.0,2982.0,168.5,7.0,,1,0,0,0,1
3006,Jeep Compass 2.0 Limited,Pune,2018,16039,First,17.1,1956.0,88.8,5.0,23.89,1,0,0,0,1
3007,Hyundai i20 Asta Option 1.2,Hyderabad,2017,19860,First,18.6,1197.0,81.83,5.0,,0,0,1,0,1
3009,Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,2012,75391,First,13.93,2179.0,88.8,7.0,,1,0,0,0,1
3010,Maruti Swift Dzire LDi,Jaipur,2008,78000,Second,19.3,1248.0,73.9,5.0,,1,0,0,0,1
3011,Tata Indigo eCS eLS BS IV,Kolkata,2016,78000,First,25.0,1396.0,69.01,5.0,,1,0,0,0,1
3012,Maruti Swift LDI,Hyderabad,2016,52000,First,28.4,1248.0,88.8,5.0,7.27,1,0,0,0,1
3013,Maruti Celerio VXI AT,Kolkata,2016,30000,First,23.1,998.0,67.04,5.0,,0,0,1,1,0
3014,BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2016,19254,First,14.69,2993.0,88.8,5.0,,1,0,0,1,0
3015,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2015,29651,First,16.47,1198.0,88.8,5.0,,0,0,1,0,1
3016,Tata Safari DICOR 2.2 LX 4x2,Bangalore,2011,80000,First,13.93,2179.0,138.03,7.0,,1,0,0,0,1
3017,Mini Cooper S Carbon Edition,Kolkata,2018,2971,First,13.6,1598.0,88.8,4.0,,0,0,1,1,0
3018,Ford Figo Petrol Titanium,Kolkata,2015,21400,First,15.6,1196.0,88.8,5.0,,0,0,1,0,1
3019,Honda City i DTEC V,Ahmedabad,2015,77000,First,26.0,1498.0,98.6,5.0,,1,0,0,0,1
3020,Hyundai Tucson CRDi,Delhi,2006,80000,Second,12.6,1991.0,88.8,7.0,,1,0,0,0,1
3021,Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,2013,81755,First,20.0,1968.0,108.5,5.0,,1,0,0,0,1
3022,Toyota Fortuner 3.0 Diesel,Hyderabad,2016,99593,First,11.5,2982.0,88.8,7.0,,1,0,0,0,1
3023,Hyundai Verna 1.6 SX,Hyderabad,2014,39791,First,22.32,1582.0,126.32,5.0,,1,0,0,0,1
3024,Mahindra XUV500 W6 2WD,Hyderabad,2015,113000,First,15.1,2179.0,88.8,7.0,,1,0,0,0,1
3025,Renault KWID RXT,Mumbai,2017,24000,First,25.17,799.0,53.3,5.0,,0,0,1,0,1
3026,Hyundai i20 Asta 1.2,Bangalore,2015,39000,Second,18.6,1197.0,81.83,5.0,,0,0,1,0,1
3027,Honda City V AT,Bangalore,2012,37000,First,15.6,1497.0,116.3,5.0,,0,0,1,1,0
3028,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,61108,First,10.91,3198.0,88.8,7.0,,1,0,0,1,0
3029,Skoda Superb Elegance 1.8 TSI AT,Kochi,2016,61648,First,13.7,1798.0,157.75,5.0,,0,0,1,1,0
3030,BMW 3 Series 320d Sport,Mumbai,2012,37000,Third,22.69,1995.0,88.8,5.0,,1,0,0,1,0
3032,Maruti Ritz LDi,Jaipur,2013,65000,First,23.2,1248.0,73.94,5.0,,1,0,0,0,1
3034,Toyota Fortuner 3.0 Diesel,Jaipur,2011,148009,Second,11.5,2982.0,88.8,7.0,,1,0,0,0,1
3035,Maruti Swift Lxi BSIII,Mumbai,2009,53001,First,16.1,1298.0,88.2,5.0,,0,0,1,0,1
3036,Tata Tigor 1.2 Revotron XT,Mumbai,2018,22345,First,20.3,1199.0,88.8,5.0,,0,0,1,0,1
3037,Honda City i VTEC CVT VX,Delhi,2015,50000,First,18.0,1497.0,117.3,5.0,,0,0,1,1,0
3038,BMW 3 Series 320d,Hyderabad,2013,48183,First,13.2,1995.0,88.8,5.0,,1,0,0,1,0
3039,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,2010,93000,Second,14.21,2143.0,88.8,5.0,,1,0,0,1,0
3040,Maruti Swift VDI,Kochi,2015,53500,First,28.4,1248.0,88.8,5.0,7.88,1,0,0,0,1
3041,Maruti Ertiga VXI,Delhi,2014,17585,First,16.02,1373.0,93.7,7.0,,0,0,1,0,1
3042,Hyundai Verna 1.6 VTVT,Kolkata,2011,36226,First,17.01,1591.0,121.3,5.0,,0,0,1,0,1
3043,Land Rover Discovery Sport TD4 HSE,Coimbatore,2019,25899,First,12.63,2179.0,147.5,5.0,,1,0,0,1,0
3044,Hyundai Santro Xing GL,Kolkata,2009,60170,First,0.0,1086.0,88.8,5.0,,0,0,1,0,1
3045,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,11200,First,19.27,2143.0,167.62,5.0,,1,0,0,1,0
3046,Hyundai i10 Magna 1.2,Kochi,2017,49045,First,20.36,1197.0,78.9,5.0,,0,0,1,0,1
3047,Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,45000,First,22.07,1199.0,73.9,5.0,,1,0,0,0,1
3048,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,First,24.3,1248.0,88.5,5.0,,1,0,0,0,1
3049,Renault Duster 85PS Diesel RxL,Mumbai,2016,36600,First,19.87,1461.0,83.8,5.0,,1,0,0,0,1
3050,Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,2009,117000,First,18.0,1248.0,88.8,5.0,,1,0,0,0,1
3051,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2016,16000,First,11.3,2987.0,254.8,7.0,,1,0,0,1,0
3052,Hyundai Xcent 1.2 CRDi S,Mumbai,2016,50000,First,25.4,1186.0,73.97,5.0,8.84,1,0,0,0,1
3053,Hyundai Verna CRDi SX ABS,Hyderabad,2008,150000,First,18.1,1493.0,88.8,5.0,,1,0,0,0,1
3054,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,First,17.01,1591.0,121.3,5.0,,0,0,1,0,1
3055,Ford Figo Petrol ZXI,Bangalore,2010,102016,First,15.6,1196.0,88.8,5.0,,0,0,1,0,1
3056,Maruti Swift VDI Optional,Chennai,2016,38000,First,25.2,1248.0,88.8,5.0,,1,0,0,0,1
3057,Renault Pulse RxL,Hyderabad,2013,71491,First,23.08,1461.0,63.12,5.0,,1,0,0,0,1
3058,Volkswagen Polo 1.2 MPI Highline,Bangalore,2015,46354,Second,16.47,1198.0,88.8,5.0,,0,0,1,0,1
3059,BMW 3 Series 320d Luxury Line,Delhi,2019,87000,First,22.69,1995.0,88.8,5.0,52.46,1,0,0,1,0
3060,Skoda Rapid 1.6 MPI Active,Ahmedabad,2015,20765,First,15.0,1598.0,103.52,5.0,,0,0,1,0,1
3062,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,51076,First,12.07,2967.0,241.4,7.0,,1,0,0,1,0
3063,Maruti Ciaz VDi Plus,Jaipur,2016,84085,First,26.21,1248.0,88.5,5.0,,1,0,0,0,1
3064,Honda City i DTEC VX,Kolkata,2014,55000,First,25.1,1498.0,98.6,5.0,,1,0,0,0,1
3065,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mumbai,2010,73000,First,10.93,3498.0,88.8,5.0,,0,0,1,1,0
3066,Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,Pune,2012,50001,First,14.57,2967.0,241.38,5.0,,1,0,0,1,0
3067,Mahindra Xylo H4,Coimbatore,2016,93166,Second,14.02,2179.0,118.3,7.0,11.67,1,0,0,0,1
3068,Honda City 1.5 EXI AT,Kochi,2006,99583,Third,12.0,1493.0,88.8,5.0,,0,0,1,1,0
3069,Maruti SX4 ZXI MT BSIV,Mumbai,2010,72000,First,15.5,1586.0,103.3,5.0,,0,0,1,0,1
3070,Toyota Corolla Altis G,Pune,2009,70000,Third,14.53,1798.0,138.1,5.0,,0,0,1,0,1
3071,Volkswagen Vento Petrol Highline AT,Pune,2012,61000,Second,14.4,1598.0,103.6,5.0,,0,0,1,1,0
3072,Hyundai EON Era Plus,Pune,2015,66510,First,21.1,814.0,55.2,5.0,,0,0,1,0,1
3073,Skoda Laura Ambition 2.0 TDI CR MT,Hyderabad,2011,84062,First,20.0,1968.0,108.5,5.0,,1,0,0,0,1
3074,Maruti Swift VDI,Hyderabad,2012,80799,First,22.9,1248.0,88.8,5.0,,1,0,0,0,1
3075,Toyota Corolla Altis 1.8 VL CVT,Kolkata,2018,5000,First,14.28,1798.0,138.03,5.0,22.37,0,0,1,1,0
3076,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2013,92000,First,12.99,2494.0,88.8,8.0,,1,0,0,0,1
3077,Tata Tiago Wizz 1.05 Revotorq,Hyderabad,2017,53000,First,27.28,1047.0,88.8,5.0,,1,0,0,0,1
3078,Skoda Rapid 1.6 MPI Ambition,Mumbai,2015,39822,First,15.41,1598.0,103.52,5.0,12.02,0,0,1,0,1
3079,Ford Endeavour 3.2 Titanium AT 4X4,Mumbai,2016,29000,First,10.91,3198.0,88.8,7.0,,1,0,0,1,0
3080,Renault KWID RXL,Kochi,2017,24214,Second,25.17,799.0,53.3,5.0,3.95,0,0,1,0,1
3081,Hyundai i20 1.4 Asta CRDi with AVN,Pune,2012,75000,First,23.0,1396.0,88.8,5.0,,1,0,0,0,1
3082,Skoda Laura Ambiente,Chennai,2012,77216,Second,17.5,1896.0,88.8,5.0,,1,0,0,0,1
3083,Toyota Corolla Altis Diesel D4DG,Kochi,2013,74290,First,21.43,1364.0,87.2,5.0,,1,0,0,0,1
3084,Mahindra Scorpio S8 8 Seater,Delhi,2015,61000,First,15.4,2179.0,88.8,8.0,,1,0,0,0,1
3085,Audi Q5 2.0 TDI Premium Plus,Chennai,2013,44000,First,14.16,1968.0,174.3,5.0,,1,0,0,1,0
3086,Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,2014,74041,First,18.2,1248.0,73.8,8.0,,1,0,0,0,1
3087,BMW 3 Series 320d,Coimbatore,2013,85846,First,22.69,1995.0,88.8,5.0,48.79,1,0,0,1,0
3088,Nissan Sunny 2011-2014 Diesel XV,Delhi,2012,52000,First,21.64,1461.0,84.8,5.0,,1,0,0,0,1
3089,Honda Accord 2.4 MT,Mumbai,2010,47000,Second,12.8,2354.0,177.6,5.0,,0,0,1,0,1
3090,Hyundai Verna CRDi,Bangalore,2010,72010,First,16.8,1493.0,88.8,5.0,,1,0,0,0,1
3091,Maruti Omni E MPI STD BS IV,Jaipur,2015,15000,First,16.8,796.0,34.2,8.0,,0,0,1,0,1
3092,Honda City i VTEC SV,Kolkata,2015,480000,First,17.4,1497.0,117.3,5.0,,0,0,1,0,1
3093,Audi A7 2011-2015 Sportback,Kolkata,2012,24720,Second,0.0,2967.0,241.4,5.0,,1,0,0,1,0
3094,Ford Fiesta 1.4 ZXi Leather,Chennai,2007,75000,Second,16.6,1388.0,88.8,5.0,,0,0,1,0,1
3095,Hyundai i20 1.4 Asta,Mumbai,2015,57000,First,22.54,1396.0,88.73,5.0,,1,0,0,0,1
3096,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,41057,First,13.0,2143.0,201.1,5.0,,1,0,0,1,0
3098,Ford EcoSport 1.5 TDCi Trend Plus,Chennai,2016,20000,First,22.77,1498.0,98.59,5.0,,1,0,0,0,1
3099,Hyundai i20 1.2 Magna,Mumbai,2011,52359,First,18.5,1197.0,88.8,5.0,,0,0,1,0,1
3100,Honda City i VTEC V,Delhi,2016,17000,Second,17.8,1497.0,117.3,5.0,,0,0,1,0,1
3101,Nissan Micra Diesel XV,Kolkata,2011,39002,First,23.08,1461.0,63.1,5.0,,1,0,0,0,1
3102,Ford Figo Diesel EXI,Pune,2010,129986,Second,20.0,1399.0,88.8,5.0,,1,0,0,0,1
3103,Nissan Micra XL,Kolkata,2013,45000,First,18.44,1198.0,88.8,5.0,,0,0,1,0,1
3105,Honda Accord 2.4 MT,Ahmedabad,2009,82002,Second,12.8,2354.0,177.6,5.0,,0,0,1,0,1
3106,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2010,67000,First,13.7,1798.0,157.75,5.0,,0,0,1,1,0
3107,Maruti Omni 8 Seater BSIV,Hyderabad,2017,21260,First,14.0,796.0,88.8,5.0,,0,0,1,0,1
3108,Hyundai i20 Magna Optional 1.4 CRDi,Ahmedabad,2012,55362,First,21.9,1396.0,88.8,5.0,,1,0,0,0,1
3109,Hyundai Creta 1.6 CRDi AT SX Plus,Chennai,2017,13000,First,17.01,1582.0,126.2,5.0,,1,0,0,1,0
3110,Maruti Swift VDI BSIV,Kochi,2016,45725,First,25.2,1248.0,88.8,5.0,,1,0,0,0,1
3111,Maruti Swift LDI BSIV,Jaipur,2014,105000,First,25.2,1248.0,88.8,5.0,,1,0,0,0,1
